timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1781766347577,3.6193,5.9219,-2.5087,-1.1148,0.4362,-0.8521
1781766347596,3.1548,7.2522,-0.9161,-1.1951,1.237,-1.1171
1781766347616,2.5077,8.7926,0.6397,-1.0441,1.997,-1.2042
1781766347637,1.5407,10.5467,1.1207,-1.0441,1.997,-1.2042
1781766347657,1.0157,12.3382,0.8337,-0.5259,1.6709,-1.0123
1781766347676,-0.0326,13.0315,1.6073,-0.3283,0.8481,-1.0069
1781766347696,0.2405,11.3509,2.5835,0.047,0.5108,-1.2928
1781766347717,-0.1793,7.2569,2.6152,0.6196,-1.8036,-1.6074
1781766347736,-2.0589,-1.8772,-0.2461,0.9917,-3.2233,-1.2806
1781766347755,-6.9122,-23.192,8.2797,0.5093,-0.8739,-0.731
1781766347777,-8.022,-20.5555,1.7743,-0.0389,-0.7023,-0.8994
1781766347796,-3.9827,-0.1034,-8.9615,0.0161,-0.0526,-0.7252
1781766347816,-11.5033,-9.2228,-12.0191,0.7982,-1.4627,0.3102
1781766347837,-9.2001,-15.2862,-7.2148,0.4964,-1.4769,0.5652
1781766347857,-2.7633,-10.4168,-8.4095,0.2673,-0.9001,0.5053
1781766347876,-2.1927,-12.0912,-5.8063,0.206,-0.8517,0.5127
1781766347897,-3.9657,-9.5169,-2.9362,0.3944,-0.5746,0.4031
1781766347917,-6.7151,-4.5679,-1.7804,0.632,-0.157,0.5194
1781766347936,-8.0045,0.2275,-1.2226,0.6537,-0.0916,0.9199
1781766347956,-7.7578,2.1683,-0.7252,0.5465,-0.0545,1.118
1781766347977,-5.176,2.8647,-0.612,0.1936,0.2037,1.1482
1781766347996,-2.7932,5.0085,-1.3238,-0.1514,0.4459,1.1741
1781766348017,-1.1154,6.9475,1.5151,0.2789,0.4025,1.0727
1781766348037,2.1852,7.962,5.7983,0.8123,0.5907,0.9698
1781766348056,3.8101,9.0456,5.2961,0.847,1.4022,1.0015
1781766348077,4.4668,11.1846,3.118,0.3621,1.2239,0.9832
1781766348096,6.9233,12.9742,1.5047,0.1838,0.4131,0.6786
1781766348116,9.1273,13.4013,3.5265,0.2093,-0.43,0.271
1781766348137,10.0317,13.0523,2.3016,-0.3698,-0.1765,0.2949
1781766348157,7.4929,10.1967,-3.9848,-0.8016,0.4686,-0.1358
1781766348176,5.1902,7.0967,-1.7224,-0.2885,0.8685,-0.662
1781766348197,4.6765,2.4454,-0.1733,0.5882,1.7167,-0.4972
1781766348217,-3.1749,-9.8267,4.5167,0.2212,2.8177,0.5787
1781766348236,-12.6278,-43.0185,8.7273,0.2212,2.8177,0.5787
1781766348257,-5.8678,-9.4637,-4.708,0.444,1.8221,0.4245
1781766348277,3.8943,-15.5577,-13.8486,-1.007,0.0172,0.3619
1781766348296,3.4726,-7.6137,8.587,-1.007,0.0172,0.3619
1781766348317,6.4299,-1.8854,8.7109,-1.1145,-0.7796,0.9742
1781766348337,9.9481,-5.9878,13.2884,0.1947,-1.5052,0.4908
